5	36
5	16
5	36
5	16
5	512
5	512
5	0
5	0
5	37
5	15
5	51
5	15
5	48
5	15
5	0
5	44
5	0
5	0
5	64
5	44
5	0
5	512
5	512
5	288
5	1
5	52
5	64
5	0
5	0
5	2
5	0
5	1
5	47
5	0
5	64
5	512
5	43
5	32
5	1
5	1
5	512
5	15
5	0
5	0
5	0
6	0
6	0
6	48
6	15
6	48
6	0
6	15
6	1
6	1
6	48
6	15
6	1
6	64
6	32
6	32
6	45
6	5
6	0
6	47
6	48
6	1
6	15
6	512
6	260
6	0
6	0
6	512
6	0
6	0
6	0
6	0
6	1
6	512
6	0
6	44
6	15
6	0
6	30
6	0
6	20
6	40
6	15
6	1
6	1
6	0
6	2
6	0
6	1
6	1
6	0
6	0
6	512
6	0
6	0
6	512
6	0
6	44
6	160
6	15
6	32
6	0
6	1
6	1
6	0
6	1
6	39
6	45
6	6
6	45
6	39
6	1
6	15
6	1
6	32
6	0
6	0
6	0
6	0
6	43
6	0
6	15
6	1
6	1
6	0
6	20
6	0
6	64
6	32
6	0
6	1
6	1
6	8
6	54
6	40
6	15
6	36
6	0
6	0
6	16
6	36
6	16
6	1
6	0
6	40
6	15
6	6
6	34
6	15
6	1
6	1
6	1
6	0
6	12
6	1
6	0
6	1
6	48
6	15
6	4
6	1
6	1
6	0
6	0
6	2
6	0
6	0
6	1
6	88
6	512
6	512
6	512
6	512
6	64
6	44
6	0
6	44
6	44
6	512
6	512
6	512
6	48
6	64
6	0
6	0
6	0
6	16
6	3
6	0
6	1
6	1
6	64
6	88
6	46
6	15
6	0
6	46
6	15
6	1
6	0
6	1
6	0
6	1
6	37
6	33
6	2
6	2
7	1
7	0
7	0
7	512
7	68
7	40
7	0
7	0
7	15
7	40
7	9
7	1
7	15
7	1
7	0
7	1
7	0
7	0
7	1
7	32
7	278
7	62
7	0
7	15
7	0
7	4
7	0
7	199
7	52
7	4
7	15
7	0
7	52
7	1
7	1
7	38
7	15
7	15
7	0
7	52
7	49
7	15
7	15
7	49
7	0
7	1
7	1
7	0
7	0
7	1
7	1
7	41
7	15
7	0
7	0
7	13
7	37
7	36
7	20
7	16
7	36
7	16
7	46
7	1
7	15
7	0
7	36
7	0
7	15
7	536
7	351
7	1
7	1
7	96
7	37
7	2
7	0
7	0
7	1
7	64
7	44
7	1
7	15
7	512
7	512
7	512
7	72
7	0
7	0
7	64
7	0
7	20
7	0
7	0
7	512
7	1
7	0
7	42
7	15
7	100
7	1
7	32
7	493
7	1
7	1
7	0
7	317
7	1
7	0
7	1
7	1
7	1
7	0
7	39
7	15
7	20
7	0
7	1
7	512
7	0
7	0
7	1
7	0
7	0
7	4
7	39
7	15
7	32
7	0
7	15
7	45
7	1
7	1
7	0
7	48
7	15
7	0
7	48
7	0
7	15
7	8
7	8
7	0
7	0
7	512
7	1
7	2
7	0
7	39
7	15
7	1
7	1
7	0
7	64
7	32
7	1
8	0
8	1
8	15
8	0
8	44
8	42
8	1
8	512
8	512
8	0
8	15
8	15
8	39
8	5
8	64
8	32
8	0
8	1
8	1
8	46
8	15
8	512
8	512
8	0
8	0
8	1
8	1
8	0
8	279
8	41
8	0
8	15
8	0
8	2
8	512
8	409
8	0
8	0
8	39
8	15
8	0
8	0
8	13
8	39
8	40
8	1
8	1
8	15
8	20
8	44
8	0
8	15
8	0
8	3
8	0
8	0
8	1
8	0
8	34
8	41
8	1
8	1
8	15
8	1
8	2
8	45
8	15
8	1
8	1
8	1
8	0
8	0
8	100
8	0
8	0
8	34
8	0
8	15
8	64
8	32
8	1
8	47
8	15
8	17
8	20
8	1
8	2
8	4
8	2
8	0
8	45
8	15
8	1
8	1
8	1
8	0
8	0
8	0
8	7
8	0
8	32
8	44
8	0
8	28
8	364
8	15
8	0
8	15
8	55
8	1
8	1
8	5
8	1
8	47
8	15
8	1
8	464
8	1
8	0
8	512
8	512
8	512
8	512
8	33
8	0
9	1
9	0
9	1
9	0
9	7
9	1
9	0
9	32
9	0
9	50
9	0
9	0
9	1
9	0
9	48
9	0
9	15
9	512
9	0
9	0
9	0
9	40
9	1
9	15
9	1
9	0
9	1
9	0
9	1
9	0
9	1
9	1
9	48
9	15
9	0
9	1
9	1
9	1
9	20
9	512
9	1
9	512
9	46
9	0
9	15
9	0
9	1
9	1
9	2
9	0
9	2
9	0
9	100
9	41
9	15
9	0
9	32
9	1
9	1
9	0
9	31
9	0
9	1
9	512
9	512
9	512
9	0
9	43
9	15
9	52
9	0
9	5
9	512
9	512
9	282
9	0
9	9
9	0
9	0
9	6
9	512
9	1
9	52
9	48
9	0
9	2
9	5
9	1
9	0
9	15
9	1
9	512
9	512
9	282
9	0
9	20
9	0
9	48
9	1
9	1
9	1
9	1
9	2
9	1
9	0
9	1
9	41
9	512
9	512
9	0
9	5
9	1
9	2
9	0
9	0
9	0
9	0
9	0
9	512
9	1
9	9
9	1
9	0
9	0
9	512
9	173
9	1
9	1
9	2
9	1
9	0
9	27
9	512
9	64
9	0
9	512
10	32
10	512
10	1
10	1
10	0
10	0
10	52
10	5
10	512
10	512
10	440
10	6
10	0
10	0
10	52
10	52
10	52
10	15
10	5
10	0
10	5
10	5
10	512
10	512
10	309
10	512
10	512
10	309
10	0
10	64
10	0
10	32
10	0
10	0
10	48
10	0
10	15
10	512
10	0
10	38
10	15
10	1
10	0
10	1
10	0
10	0
10	0
10	44
10	15
10	512
10	512
10	0
10	1
10	1
10	0
10	1
10	0
10	512
10	1
10	0
10	0
10	0
10	37
10	15
10	28
10	0
10	5
10	1
10	1
10	0
10	0
10	0
10	66
10	39
10	30
10	15
10	1
10	5
10	5
10	512
10	512
10	501
10	39
10	20
10	0
10	0
10	0
10	512
10	0
10	0
10	0
10	0
10	0
10	0
10	1
10	1
10	0
10	0
10	48
10	39
10	5
10	39
10	15
10	5
10	5
10	36
10	512
10	501
10	42
10	512
10	15
10	512
10	6
10	0
10	0
10	15
10	1
10	0
10	0
10	0
10	0
10	512
10	154
10	0
10	512
10	0
10	0
10	0
10	64
10	0
10	32
10	1
10	20
10	1
10	4
10	0
10	1
10	0
10	41
10	5
10	0
10	21
10	0
10	0
10	8
10	0
10	0
10	0
10	0
10	0
10	0
10	512
10	1
10	512
10	1
10	1
10	5
10	1
10	0
10	2
10	2
10	0
10	0
10	54
10	0
10	76
10	5
10	512
10	0
10	512
10	0
11	0
11	195
11	0
11	0
11	1
11	0
11	0
11	1
11	0
11	1
11	0
11	16
11	0
11	1
11	1
11	316
11	1
11	0
11	512
11	512
11	512
11	512
11	15
11	512
11	536
11	362
11	0
11	0
11	6
11	512
11	183
11	0
11	1
11	1
11	512
11	0
11	0
11	0
11	1
11	0
11	2
11	0
11	16
11	0
11	0
11	0
11	1
11	52
11	0
11	0
11	512
11	512
11	512
11	512
11	512
11	1
11	2
11	2
11	32
11	40
11	20
11	0
11	0
11	20
11	0
11	0
11	1
11	0
11	0
11	512
11	512
11	512
11	512
11	0
11	1
11	30
11	0
11	1
11	1
11	8
11	15
11	1
11	32
11	512
11	512
11	0
11	0
11	100
11	3
11	3
11	512
11	32
11	2
11	0
11	0
11	0
11	0
11	39
11	39
11	293
11	5
11	512
11	512
11	6
11	15
11	0
11	0
11	13
11	1
11	0
11	0
11	0
11	125
11	39
11	41
11	2
11	1
11	15
11	0
11	0
11	0
11	1
11	8
11	2
11	0
11	512
11	512
11	0
11	512
11	512
11	0
11	0
11	4
11	0
11	0
11	1
11	13
11	0
11	33
11	15
11	0
11	1
11	5
11	512
11	512
11	309
11	0
11	20
11	13
11	31
11	3
11	3
11	43
11	15
11	512
11	512
11	512
11	0
11	1
11	0
11	1
11	5
11	3
11	0
11	0
11	0
11	1
11	32
11	1
11	512
11	19
11	0
11	0
11	512
11	44
11	15
11	38
11	0
11	5
11	1
11	0
11	0
11	512
11	37
11	15
11	512
11	8
11	0
11	512
11	0
11	0
11	0
11	1
11	1
11	5
11	1
11	512
11	512
11	512
11	1
11	512
11	367
11	0
11	0
11	0
11	64
12	2
12	32
12	0
12	0
12	2
12	0
12	1
12	194
12	0
12	4
12	0
12	1
12	64
12	0
12	32
12	0
12	0
12	0
12	55
12	30
12	1
12	1
12	0
12	21
12	15
12	0
12	0
12	0
12	0
12	1
12	0
12	0
12	0
12	0
12	310
12	4
12	11
12	0
12	3
12	3
12	38
12	46
12	31
12	15
12	15
12	0
12	1
12	31
12	0
12	1
12	0
12	20
12	0
12	0
12	1
12	1
12	20
12	0
12	1
12	39
12	15
12	64
12	40
12	0
12	0
12	0
12	0
12	0
12	0
12	31
12	15
12	0
12	64
12	0
12	20
12	40
12	0
12	79
12	39
12	15
12	64
12	32
12	2
12	2
12	1
12	512
12	0
12	1
12	1
12	1
12	34
12	15
12	0
12	0
12	15
12	28
12	41
12	15
12	0
12	0
12	1
12	0
12	0
12	1
12	1
12	0
12	43
12	1
12	15
12	42
12	0
12	1
12	1
12	512
12	512
12	0
12	0
12	0
12	31
12	1
12	15
12	0
12	32
12	43
12	0
13	0
13	0
13	2
13	23
13	27
13	0
13	39
13	1
13	15
13	1
13	512
13	512
13	37
13	0
13	1
13	0
13	15
13	512
13	0
13	1
13	0
13	0
13	0
13	35
13	15
13	0
13	0
13	0
13	1
13	1
13	1
13	1
13	512
13	0
13	38
13	15
13	64
13	1
13	20
13	40
13	1
13	1
13	1
13	31
13	15
13	0
13	1
13	1
13	6
13	0
13	32
13	1
13	1
13	20
13	1
13	1
13	0
13	5
13	38
13	15
13	0
13	1
13	1
13	100
13	0
13	32
13	0
13	0
13	512
13	0
13	512
13	512
13	512
13	292
13	0
13	0
13	64
13	40
13	1
13	8
13	2
13	0
13	2
13	0
13	1
13	1
13	35
13	0
13	15
13	0
13	0
13	69
13	512
13	1
13	0
13	1
13	1
13	1
13	0
13	1
13	1
13	64
13	69
13	20
13	40
13	31
13	15
13	0
13	0
13	136
13	0
13	31
13	15
13	53
13	15
13	1
13	64
13	1
13	20
13	1
13	40
13	1
13	1
13	0
13	64
13	20
13	0
13	40
13	1
13	1
14	0
14	0
14	13
14	64
14	34
14	32
14	0
14	1
14	4
14	1
14	1
14	4
14	64
14	32
14	32
14	42
14	2
14	2
14	46
14	1
14	1
14	15
14	46
14	15
14	2
14	1
14	1
14	2
14	0
14	0
14	2
14	1
14	0
14	1
14	64
14	0
14	0
14	0
14	0
14	20
14	40
14	8
14	1
14	0
14	0
14	0
14	0
14	64
14	20
14	40
14	37
14	1
14	15
14	2
14	1
14	3
14	2
14	1
14	1
14	0
14	47
14	476
14	15
14	0
14	42
14	2
14	32
14	1
14	34
14	15
14	5
14	1
14	0
14	0
14	0
14	1
14	0
14	0
14	1
14	20
14	512
14	512
14	512
14	29
14	1
14	2
14	0
14	0
14	2
14	2
14	36
14	16
14	36
14	16
14	0
14	1
14	1
14	0
14	0
14	0
14	1
14	38
14	15
14	1
14	1
14	0
14	0
14	1
14	96
14	64
14	44
14	64
14	512
14	512
14	512
14	248
14	32
14	64
14	0
14	24
14	1
14	48
14	15
14	1
14	32
14	4
14	32
14	20
14	20
14	0
14	0
14	0
14	5
14	0
14	1
14	15
14	15
14	45
14	15
14	1
14	1
14	0
14	0
14	0
14	1
14	0
14	0
14	1
14	1
14	1
14	2
14	0
14	0
14	3
14	1
14	3
14	0
14	0
15	1
15	0
15	1
15	1
15	1
15	45
15	15
15	1
15	2
15	2
15	0
15	2
15	5
15	1
15	36
15	1
15	0
15	64
15	0
15	40
15	20
15	0
15	69
15	1
15	4
15	64
15	40
15	20
15	64
15	0
15	40
15	20
15	1
15	1
15	1
15	64
15	40
15	20
15	1
15	1
15	64
15	0
15	40
15	20
15	2
15	1
15	0
15	36
15	15
15	1
15	1
15	1
15	43
15	32
15	15
15	0
15	1
15	54
15	0
15	0
15	1
15	9
15	4
15	1
15	1
15	20
15	0
15	2
15	100
15	0
15	1
15	2
15	1
15	32
15	0
15	0
15	0
15	0
15	2
15	1
15	3
15	1
15	1
15	1
15	0
15	1
15	0
15	1
15	1
15	1
15	39
15	30
15	0
15	1
15	5
15	0
15	1
15	4
15	0
15	32
15	1
15	0
15	512
15	459
15	13
15	34
15	0
15	2
15	1
15	0
15	512
15	0
15	1
15	1
15	48
15	15
15	1
15	55
15	15
15	0
15	20
15	0
15	1
15	1
15	39
15	16
15	46
15	1
15	43
15	15
15	1
15	1
15	0
15	1
15	32
15	0
15	62
15	40
15	0
15	8
15	20
15	0
15	0
15	32
15	3
15	0
15	512
15	2
15	512
15	0
15	0
15	1
15	0
15	0
15	1
16	0
16	0
16	273
16	64
16	0
16	4
16	4
16	32
16	0
16	37
16	512
16	0
16	1
16	1
16	15
16	1
16	0
16	42
16	15
16	1
16	1
16	41
16	1
16	31
16	64
16	15
16	32
16	41
16	41
16	0
16	1
16	5
16	0
16	0
16	5
16	512
16	167
16	15
16	512
16	167
16	0
16	0
16	322
16	39
16	1
16	0
16	2
16	1
16	1
16	1
16	512
16	0
16	1
16	1
16	0
16	512
16	1
16	0
16	512
16	1
16	0
16	1
16	0
16	1
16	1
16	4
16	1
16	13
16	52
16	32
16	1
16	40
16	20
16	1
16	0
16	1
16	0
16	0
16	0
16	0
16	1
16	1
16	1
16	0
16	2
16	1
16	1
16	0
16	1
16	0
16	0
16	13
16	41
16	5
16	41
16	0
16	41
16	15
16	5
16	0
16	512
16	184
16	5
16	32
16	512
16	184
16	0
16	0
16	0
16	160
16	32
16	0
16	20
16	1
16	51
16	1
16	1
16	1
16	5
16	1
16	512
16	15
16	42
16	0
16	512
16	189
16	0
16	0
16	37
16	15
16	0
16	0
16	1
16	1
16	5
16	51
16	5
16	0
16	5
16	1
16	0
16	1
16	51
16	5
16	5
16	51
16	51
16	15
16	1
16	1
16	5
16	5
16	512
16	206
16	512
16	206
16	0
16	0
16	15
16	34
16	512
16	189
16	5
16	64
16	512
16	512
16	329
16	0
16	0
16	32
16	0
16	1
16	0
16	0
16	45
16	0
16	1
16	1
16	4
16	1
16	32
16	0
16	1
16	5
16	1
16	1
16	1
16	1
16	34
16	5
16	34
16	15
16	0
16	15
16	5
16	0
16	0
16	41
16	512
16	512
16	346
16	0
16	0
16	0
16	0
16	0
16	0
16	1
16	4
16	20
16	0
16	1
16	2
16	1
16	5
16	34
16	0
16	2
16	0
16	0
16	0
16	0
16	0
16	5
16	1
16	1
17	5
17	34
17	0
17	5
17	512
17	5
17	512
17	346
17	1
17	0
17	512
17	512
17	329
17	1
17	0
17	0
17	1
17	0
17	1
17	1
17	15
17	54
17	15
17	1
17	40
17	1
17	5
17	2
17	2
17	0
17	0
17	0
17	0
17	5
17	1
17	41
17	39
17	512
17	512
17	308
17	0
17	38
17	1
17	1
17	2
17	1
17	1
17	0
17	0
17	0
17	1
17	1
17	1
17	13
17	8
17	42
17	512
17	1
17	1
17	1
17	0
17	1
17	0
17	1
17	5
17	0
17	1
17	0
17	8
17	0
17	8
17	0
17	1
17	1
17	0
17	0
17	0
17	0
17	0
17	0
17	182
17	2
17	2
17	0
17	0
17	0
17	100
17	20
17	38
17	32
17	40
17	0
17	15
17	5
17	35
17	13
17	51
17	1
17	0
17	15
17	5
17	47
17	45
17	512
17	15
17	512
17	512
17	512
17	512
17	512
17	512
17	512
17	0
17	0
17	181
17	0
17	0
17	0
17	1
17	0
17	512
17	0
17	40
17	15
17	1
17	0
17	3
17	1
17	34
17	35
17	8
17	512
17	15
17	4
17	15
17	32
17	35
17	4
17	0
17	2
17	1
17	5
17	75
17	30
17	0
17	71
17	1
17	0
17	9
17	61
17	512
17	512
17	512
17	512
17	512
17	512
17	512
17	1
17	48
17	0
17	472
17	20
17	1
17	0
17	15
17	14
17	0
17	204
17	1
17	0
17	1
17	1
17	68
17	1
17	13
17	33
17	34
17	0
17	0
17	8
17	45
17	6
17	512
17	512
17	0
17	1
17	51
17	1
18	15
18	0
18	344
18	0
18	64
18	0
18	0
18	0
18	32
18	1
18	13
18	50
18	15
18	54
18	0
18	1
18	5
18	64
18	45
18	15
18	32
18	0
18	512
18	512
18	512
18	87
18	28
18	15
18	0
18	512
18	0
18	0
18	0
18	0
18	1
18	2
18	0
18	6
18	5
18	0
18	0
18	0
18	0
18	0
18	0
18	34
18	15
18	39
18	0
18	15
18	54
18	15
18	5
18	34
18	1
18	5
18	1
18	512
18	512
18	485
18	0
18	0
18	512
18	512
18	0
18	0
18	0
18	0
18	39
18	2
18	38
18	5
18	6
18	5
18	0
18	0
18	0
18	1
18	1
18	0
18	0
18	20
18	8
18	0
18	5
18	0
18	512
18	1
18	41
18	0
18	5
18	3
18	512
18	512
18	512
18	130
18	512
18	0
18	0
18	0
18	181
18	1
18	1
18	64
18	1
18	32
18	1
18	0
18	0
18	0
18	345
18	0
18	4
18	32
18	0
18	1
18	1
18	0
18	0
18	0
18	1
18	0
18	20
18	5
18	35
18	5
18	35
18	35
18	34
18	512
18	0
18	5
18	0
18	5
18	512
18	512
18	485
18	5
18	512
18	512
18	512
18	512
18	512
18	512
18	512
18	512
18	0
18	0
18	0
18	1
18	0
18	2
18	512
18	0
18	512
18	512
18	0
18	512
18	32
18	512
18	1
18	512
18	512
18	512
18	198
18	45
18	0
18	0
18	1
18	0
18	0
18	0
18	0
19	1
19	1
19	472
19	512
19	512
19	512
19	272
19	0
19	0
19	0
19	198
19	0
19	5
19	41
19	1
19	0
19	1
19	1
19	3
19	0
19	1
19	35
19	0
19	0
19	19
19	6
19	0
19	36
19	0
19	0
19	0
19	0
19	1
19	0
19	8
19	1
19	1
19	512
19	512
19	512
19	512
19	1
19	512
19	512
19	512
19	0
19	1
19	0
19	0
19	0
19	512
19	2
19	5
19	34
19	5
19	512
19	512
19	502
19	32
19	0
19	0
19	0
19	20
19	1
19	39
19	49
19	20
19	0
19	1
19	1
19	1
19	13
19	38
19	45
19	0
19	5
19	512
19	289
19	0
19	0
19	0
19	0
19	3
19	32
19	0
19	0
19	5
19	8
19	34
19	5
19	13
19	512
19	512
19	502
19	15
19	39
19	0
19	34
19	196
19	15
19	0
19	2
19	13
19	2
19	1
19	34
19	41
19	1
19	15
19	45
19	100
19	0
19	15
19	32
19	5
19	5
19	41
19	1
19	5
19	0
19	512
19	512
19	512
19	162
19	512
19	289
19	0
19	20
19	0
19	0
19	8
19	0
19	0
19	0
19	0
19	0
19	32
19	0
19	3
19	7
19	20
19	512
19	512
19	0
19	1
19	1
19	0
19	500
19	1
19	1
19	0
19	0
19	13
19	41
19	0
19	0
19	8
19	4
19	32
19	3
19	4
19	0
19	5
19	32
19	41
19	1
19	5
19	0
19	512
19	512
19	512
19	162
19	0
19	0
19	0
19	1
19	0
19	0
19	5
19	512
19	512
19	512
19	0
19	0
19	145
19	1
19	5
19	34
19	1
19	1
19	1
19	13
19	0
19	512
19	512
19	1
19	512
19	512
19	22
19	0
19	1
19	0
19	0
19	0
19	1
20	0
20	2
20	64
20	5
20	32
20	512
20	81
20	0
20	0
20	4
20	5
20	0
20	2
20	45
20	5
20	45
20	34
20	15
20	5
20	512
20	306
20	5
20	45
20	0
20	5
20	5
20	512
20	306
20	512
20	81
20	2
20	1
20	20
20	64
20	32
20	64
20	20
20	0
20	0
20	0
20	20
20	0
20	1
20	64
20	20
20	20
20	0
20	1
20	0
20	32
20	0
20	0
20	0
20	34
20	5
20	37
20	0
20	5
20	0
20	512
20	512
20	311
20	0
20	1
20	15
20	1
20	5
20	34
20	0
20	5
20	512
20	98
20	0
20	5
20	34
20	5
20	0
20	512
20	98
20	1
20	5
20	0
20	37
20	0
20	5
20	0
20	1
20	1
20	512
20	512
20	311
20	0
20	1
20	1
20	37
20	0
20	5
20	15
20	37
20	1
20	5
20	512
20	413
20	0
20	0
20	1
20	0
20	0
20	0
20	32
20	0
20	20
20	20
20	0
20	37
20	5
20	0
20	0
20	20
20	5
20	37
20	5
20	512
20	512
20	1
20	328
20	1
20	8
20	0
20	0
20	5
20	37
20	0
20	5
20	41
20	0
20	5
20	2
20	512
20	0
20	512
20	328
20	46
20	5
20	1
20	512
20	512
20	512
20	512
20	0
20	512
20	94
20	0
20	0
20	1
20	3
20	512
20	0
20	15
20	0
20	0
20	64
20	32
20	32
20	1
20	0
20	1
20	0
20	0
20	25
20	5
20	0
20	41
20	4
20	5
20	15
20	32
20	0
20	0
20	2
20	512
20	512
20	471
20	512
20	512
20	0
20	0
20	0
20	0
20	0
20	39
20	38
20	2
20	45
20	2
20	20
20	512
20	512
20	512
20	0
20	0
20	5
20	37
20	8
20	5
20	0
20	512
20	512
20	430
21	0
21	512
21	0
21	2
21	5
21	37
21	5
21	0
21	0
21	2
21	0
21	512
21	413
21	512
21	512
21	512
21	0
21	0
21	304
21	0
21	512
21	13
21	1
21	27
21	8
21	5
21	41
21	0
21	5
21	512
21	0
21	512
21	512
21	512
21	512
21	111
21	0
21	8
21	0
21	34
21	5
21	1
21	1
21	1
21	37
21	0
21	8
21	5
21	0
21	512
